length_to,gas_used,gas_efficiency,value,chain_id,total_gas_cost,event_activity_flag,effective_gas_price,cumulative_gas_used,is_same_address,gas_price_ratio,length_log,Error!,erc_20_Name_Uppercase_Ratio,erc_20_Symbol_Is_Uppercase,erc_20_Name_Contains_Token,erc_20_Symbol_Contains_XYZ,erc_20_Symbol_Starts_With_X,erc_20_Name_Starts_With_The,erc_20_Name_Num_Words,erc_20_Name_Is_Alnum,erc_20_Symbol_Is_Alnum,erc_20_Name_Has_Digit,erc_20_Symbol_Same_As_Name,erc_20_Symbol_End_Is_Digit,erc_20_Symbol_All_Same_Char,erc_20_TokenQuantity,erc_20_Log_Quantity,erc_20_Log_Normalized_Quantity,erc_20_Is_Zero_Divisor,erc_20_Decimals_Above_10,erc_20_Quantity_Is_Int,erc_20_Unique_Chars_Name,erc_20_Unique_Chars_Symbol,erc_20_Name_Lowercase_Count,erc_20_Symbol_Lowercase_Count,erc_20_Name_Num_Uppercase,erc_20_Symbol_Num_Uppercase,erc_20_Symbol_Entropy,erc_721_Name_Uppercase_Ratio,erc_721_Symbol_Is_Uppercase,erc_721_Name_Contains_Token,erc_721_Symbol_Contains_XYZ,erc_721_Symbol_Has_Special,erc_721_Name_Is_Alnum,erc_721_Name_Has_Digit,erc_721_Symbol_Has_Digit,erc_721_TokenQuantity,erc_721_Log_Quantity,erc_721_Is_Zero_Divisor,erc_721_Name_Num_Uppercase,erc_721_Name_Entropy,erc_721_Symbol_Entropy,gas_used_era_rel,gas_efficiency_era_rel,cumulative_gas_used_era_rel,effective_gas_price_era_rel,total_gas_cost_era_rel,value_era_rel,erc_20_Symbol_End_Is_Digit_era_rel,erc_20_Name_Has_Digit_era_rel,flag
0.0,0.0,-0.892719450505152,0.1739117011615086,0,0.7958780788963353,0,2.4044207673384834,-1.2606652634770303,0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-1.1490854416885787,-1.14931058006131,0.522574124775126,1,0,1,9,7,12,0,0,5,2.807354922057605,0.0,1,0,0,0,0,0,0,2.995732273553991,1.2787536009528289,1,0,2.807354922057605,1.0,0.0,0.0,-0.0018223542987209,-0.961423784800825,-0.961295769546697,1.3712332630032016,0.0,0.0,0
0.0,0.0,-0.0436569515051582,0.033971758617093,0,0.121162679970021,0,0.8796686491799394,-0.2674966154163855,0,0.0,0.0,0,0.1111111111111111,1,0,1,0,0,1,1,1,0,0,0,0,-0.465094110508352,-0.4650940927164004,0.8220927416778401,0,0,1,9,3,8,0,1,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.0050121847576243,1.0303449346868472,0.5798262247382331,0.5804116739734582,-0.0623142289984279,0.0,0.0,0
0.0,3.2795906342652854,0.2533560338993612,-0.9617848700191454,1,1.4372758416907565,1,-0.8298426421595742,0.8236855610905377,0,0.0,1.0986122886681098,0,0.4285714285714285,1,0,1,0,0,1,1,1,0,0,0,0,-0.2928592502737541,-0.2928592390703541,-1.995561346923339,0,1,1,7,3,4,0,3,3,1.584962500721156,0.1538461538461538,1,0,0,0,1,0,0,3.6375861597263857,1.568201724066995,1,2,3.180832987205441,1.0,2.761662061321894,-0.1876519402310414,0.5182377872480751,-0.9787517201626182,0.3042463773732204,-2.068268002882669,0.0,0.0,0
0.0,2.693719273676221,-0.1601251580160406,-0.9617848700191454,0,0.0670308518599254,1,-3.089693646570495,0.2567281252386708,0,0.0,1.9459101490553128,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,-0.922009262726199,-0.9220094914898124,0.8603144878875537,0,0,1,5,3,0,0,5,3,1.584962500721156,0.1428571428571428,1,0,0,0,1,0,0,5.303304908059076,2.3010299956639813,1,3,3.553763114472244,1.584962500721156,2.6586167203010227,-0.164790691394191,0.4987747223841157,-2.7071864946309865,0.3157034057845476,-2.9030051907629093,0.0,0.0,0
0.0,0.0,1.264751523727904,0.0347255918421406,1,-0.0657277569829232,0,0.4573249016278198,1.050201351371974,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3177666464412845,-1.317766596029801,-0.2646766434684978,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.8906963401422302,0.4568985613690389,-0.4349220540985279,-0.6161086445929228,0.1349557623104362,0.0,0.0,1
0.0,0.1529634387462626,-0.0467043397800503,0.0250933578619165,1,-0.2246746039416437,1,-0.1203313508200606,-0.2339750957586622,0,0.0,0.0,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,0.056043859612577,0.0560438574686053,-0.3650215931857711,0,1,1,11,3,6,0,4,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.1588924758970709,0.3949913550557985,0.3141501527514208,0.0,0.144580530917122,-0.0092326364013387,0.0,-0.124611801242236,0
0.0,0.0,-0.6797847315785611,-0.1398124889911329,0,-0.3213443693797373,0,-0.1203313508200606,-0.9735774799743666,0,0.0,0.0,0,0.1111111111111111,1,0,0,0,0,1,1,1,0,0,0,0,0.3125912059330858,0.3125911939748334,0.8339090985691643,0,1,1,7,2,8,0,1,2,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1263436633918032,0.1452986586005837,0.0,0.0,-1.4386258774094722,0.0,0.0,0
0.0,2.196602872008594,1.0899336596349392,-0.9617848700191454,1,2.137869451748053,1,2.300038868251711,1.402927491785285,0,0.0,0.0,0,0.125,0,0,0,0,0,1,1,0,0,0,0,0,-1.294432100096322,-1.317766596029801,-0.2646766434684978,1,0,1,7,0,7,0,1,0,0.0,0.1428571428571428,1,0,0,0,1,0,0,1.0986122886681098,0.3010299956639812,1,3,3.553763114472244,1.584962500721156,1.2146720984896526,0.40186159080599,0.7905107375986054,-0.0172503351814573,0.4640652769348393,-1.987527629348788,0.0,-0.0566037735849056,0
0.0,2.1094362524228214,0.5149324834091527,-0.9617848700191454,1,-2.2576602848935288,1,-7.508716227399796,0.8071319897465105,0,0.0,1.6094379124341005,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,-0.0022030872155024,-0.0022030871312229,-0.6372288611804955,0,1,1,11,3,6,0,4,3,1.584962500721156,0.1428571428571428,1,0,0,0,1,0,0,3.688879454113936,1.591064607026499,1,3,3.553763114472244,1.584962500721156,1.836676731315313,0.3763296416571934,0.6969154343529136,-1.5824571732834118,-1.4355576514958075,-1.8709517949536645,0.0,0.0,0
0.0,2.332323227076026,0.1141435290961067,-0.9617848700191454,1,0.0068771779078189,1,-2.709511291227946,0.4545767098763659,0,0.0,0.0,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,-0.0022030872155024,-0.0022030871312229,-0.6372288611804955,0,1,1,11,3,6,0,4,3,1.584962500721156,0.1428571428571428,1,0,0,0,1,0,0,3.688879454113936,1.591064607026499,1,3,3.553763114472244,1.584962500721156,1.6594147211486443,-0.1039554838504659,0.3655178873508273,-1.8246012133528533,0.2362925768518195,-2.127033607424833,0.0,-0.0004164931278633,0
0.0,2.5738548391804823,0.433426689618494,-0.9617848700191454,1,-1.9641669968914144,1,-7.508716227399796,0.8364998209484633,0,0.0,1.9459101490553128,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,-0.0022030872155024,-0.0022030871312229,-0.6372288611804955,0,1,1,11,3,6,0,4,3,1.584962500721156,0.1428571428571428,1,0,0,0,1,0,0,3.688879454113936,1.591064607026499,1,3,3.553763114472244,1.584962500721156,2.4815460104587244,0.2088005472410093,0.7591813229071801,-2.2606239216736568,-1.476949353576029,-1.976683819179152,0.0,0.0,0
0.0,0.0,-0.4506706048759136,0.0758130754493378,1,0.4620748753855863,0,1.6500794164677572,-0.7043051873218968,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3177666464412845,-1.317766596029801,-0.2646766434684978,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,-1.412939773466827,-1.6294878395196777,1.2570411238180426,1.2047296731317363,0.2483205359894731,0.0,0.0,1
0.0,2.693719273676221,0.2513309509962728,-0.9617848700191454,0,-0.3754761974898406,1,-4.089693646406075,0.6811155960273727,0,0.0,1.9459101490553128,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,-0.922009262726199,-0.9220094914898124,0.8603144878875537,0,0,1,5,3,0,0,5,3,1.584962500721156,0.1428571428571428,1,0,0,0,1,0,0,5.303304908059076,2.3010299956639813,1,3,3.553763114472244,1.584962500721156,2.0127678557912447,0.1596057695195794,0.7846946948402276,-3.813566814176574,-0.1307710947129057,-2.7661621462983264,0.0,-0.0004201680672268,0
0.0,0.1545432205975678,0.8246318689983735,0.0291728917631354,1,-0.1704287451245755,1,0.0,0.648485718277322,0,0.0,0.0,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,0.2010983205018818,0.2010983128088166,0.3128659298404246,0,1,1,11,3,6,0,4,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.2160143165823148,1.0743897105138125,1.0394151259221869,0.187830110242407,0.1948072340233881,0.0170853084786769,0.0,-0.0470682090147586,0
0.0,0.0,-0.892719450505152,0.0626377642078085,1,-0.0778151667457667,0,0.4300083623911105,-1.2606652634770303,0,0.0,0.0,0,0.1111111111111111,1,0,1,0,0,1,1,1,0,0,0,0,-0.465094110508352,-0.4650940927164004,0.8220927416778401,0,0,1,9,3,8,0,1,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,-0.67694728406531,-1.039531279876456,1.1924445968266468,0.3557010406537623,0.142027011590441,0.0,-0.1637658227848101,0
-42.0,4.576410281742065,-1.042740452971697,-0.9617848700191454,1,3.01327690025204,0,0.8796686491799394,-0.4132384131409058,0,0.0,0.0,0,0.1666666666666666,1,0,0,0,0,1,1,1,0,0,0,0,-0.5803301654849302,-0.5803301432945813,-3.339008114894764,0,1,1,6,3,5,0,1,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,5.445803603058278,-1.1872093112221047,-0.08900808322111,2.130718402175364,5.174729374516654,-3.165983261890757,0.0,-0.0305286671630677,0
0.0,0.0,0.6790620453138119,-0.0017304108054305,1,-0.3213443693797373,0,-0.1203313508200606,0.4658335398958528,0,0.0,0.0,0,1.0,1,0,1,1,0,1,1,1,0,0,0,0,0.2847524820765076,0.2847524711832324,0.7038095246322592,0,1,1,4,2,0,0,5,3,0.9182958340544894,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.1206453082796548,1.0853452726722133,0.0,-0.139817971495213,-0.0654978389274097,0.0,-0.0105633802816901,0
0.0,0.0,-0.6720519887748214,0.0627079240092077,1,-0.3213443693797373,0,-0.1203313508200606,-0.9639953418949676,0,0.0,0.0,0,0.0769230769230769,1,0,1,1,0,2,0,1,0,0,0,0,0.0564821368792506,0.056482134718513,-0.3629733784057308,0,1,1,12,4,9,0,1,5,1.9219280948873625,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-0.1346195263303414,-0.6275822570081316,-0.9279252160205594,0.0,-0.1142244202253557,0.0916079076892894,0.0,-0.019387359441644,0
0.0,0.1545432205975678,0.1221202419514046,0.0530862186673254,1,-0.2236762161206408,1,-0.1203313508200606,-0.0595777828479728,0,0.0,0.0,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,0.1252729660940293,0.1252729613016817,-0.0414910569560592,0,1,1,11,3,6,0,4,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0012145122507663,0.4309306131706207,0.3694347106886447,0.0,0.0,0.0643730290171506,0.0,-0.0126728110599078,0
0.0,0.0,0.46138054928974,-0.0136867497304827,1,-3.5907567614778024,0,-7.508716227399796,0.2473359040791089,0,0.0,0.0,0,1.0,1,0,1,1,0,1,1,1,0,0,0,0,0.2609051554592481,0.2609051454782579,0.5923630715396696,0,1,1,4,2,0,0,5,3,0.9182958340544894,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,-0.4586204095733971,-0.5203806900733892,-1.4762497908445529,-1.4152791729203529,-0.2763167075194983,-0.0159944367176634,-0.015299026425591,0
0.0,0.0,0.6469911065980432,0.0442265128598037,1,-0.2601547566106992,0,0.0179487786039309,0.4337106305264175,0,0.0,0.0,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,0.0841975562717642,0.0841975530507665,-0.233450047055302,0,1,1,11,3,6,0,4,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7247826573132784,0.451871227212323,-0.0690935429092461,-0.1963338234273866,0.0578122691378386,0.0,0.0,0
0.0,0.0,-0.0755860248484687,0.0976174092599224,1,-0.1887986908281713,0,0.1792045514516239,-0.3007235505353777,0,0.0,0.0,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,0.0841975562717642,0.0841975530507665,-0.233450047055302,0,1,1,11,3,6,0,4,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,-0.4914641205314677,-0.5864687518701808,0.014585821335306,0.0114621782603851,0.2065340665839236,-0.0014566642388929,-0.0043699927166788,0
0.0,3.280378365239621,0.1051409380366268,-0.9617848700191454,1,1.4377736524211464,1,-0.8298426421595742,0.6727331504155156,0,0.0,1.0986122886681098,0,0.4285714285714285,1,0,1,0,0,1,1,1,0,0,0,0,-0.2928592502737541,-0.2928592390703541,-1.995561346923339,0,1,1,7,3,4,0,3,3,1.584962500721156,0.1538461538461538,1,0,0,0,1,0,0,3.6375861597263857,1.568201724066995,1,2,3.180832987205441,1.0,2.91557142201813,-0.2771359292353534,0.5120091840288249,-0.2513927771383196,1.194285692062827,-2.0053992745615656,0.0,0.0,0
0.0,0.0,0.1952964605962746,0.2481136086450415,1,-0.268096898383672,0,0.0,-0.0219329067736844,0,0.0,0.0,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,0.0841975562717642,0.0841975530507665,-0.233450047055302,0,1,1,11,3,6,0,4,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0606867394320338,-0.2380988001284096,-0.0306991506374851,-0.0754646549183628,0.5467372074948758,0.0,0.0,0
0.0,0.0,-1.0617352453531863,0.0628842564632187,0,0.7784790866510742,0,2.3651034731771388,-1.547748116443415,0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-1.1490854416885787,-1.14931058006131,0.522574124775126,1,0,1,9,7,12,0,0,5,2.807354922057605,0.0,1,0,0,0,0,0,0,2.995732273553991,1.2787536009528289,1,0,2.807354922057605,1.0,0.0,0.0,-0.0018223542987209,-0.1970408551485864,-0.1966670931628286,-0.4326806116390491,0.0,0.0,0
0.0,0.0,-0.2685742833834385,-0.0651159677230904,1,-0.3213443693797373,0,-0.1203313508200606,-0.5046695877064835,0,0.0,0.0,0,0.1,1,0,0,0,0,1,1,1,0,0,0,0,0.1287088430901121,0.1287088381663241,-0.0254340661402121,0,1,1,8,3,9,0,1,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,-0.3623866320537486,-0.611368858414505,0.0,-0.1416319371707049,-0.1921083638986607,0.0,-0.062475442043222,0
0.0,0.0,0.0807681314637531,0.0191999343412157,1,0.4883738989823573,0,1.7095112913630046,-0.139034642286498,0,0.0,0.0,0,0.4444444444444444,1,1,0,0,0,1,1,1,0,0,0,0,-0.8646797712973342,-0.8646797863110292,0.403722268776414,0,0,1,9,4,5,0,4,4,2.0,0.0,0,0,0,0,0,0,0,0.6931471805599453,0.0,1,0,0.0,0.0,0.0,-0.2473251007112711,-0.4260265670636016,0.9667681106500728,0.7067279906298618,-0.0447238261361103,0.0,-0.0007513148009015,1
0.0,0.0,0.7998916154842214,0.0826944771189044,1,-2.0778151667457743,0,-4.089693646406075,0.5866986324206455,0,0.0,0.0,0,0.1666666666666666,1,0,0,0,0,3,0,1,0,0,0,0,-0.971056732584798,-0.9710578289070316,-0.0934175648856868,0,0,1,15,4,17,0,4,4,2.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.3625166430867499,0.2790461034073749,-0.7705811416580254,-0.7099952521757174,0.2277199417315797,-0.0289645184648805,-0.0282404055032585,0
0.0,3.1484077685969885,-0.440225284821787,-0.9617848700191454,0,1.668337864950285,1,-0.1203313508200606,0.0625228648613966,0,0.0,2.079441541679836,0,0.4444444444444444,1,0,0,0,0,1,1,1,0,0,0,0,-1.2370423790089644,-1.240250913910401,-2.80047187547662,0,0,1,9,3,5,0,4,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,2.0879187255759093,-0.4217778198674018,0.0517130466994589,-0.0769663928540506,1.3723605293961083,-1.879244062680911,0.0,-0.0163934426229508,0
0.0,0.0,0.0284604930383206,0.0247978103069473,1,-0.268096898383672,0,0.0,-0.1928587678458453,0,0.0,0.0,0,0.2142857142857142,1,1,0,0,0,2,1,1,0,0,0,0,-0.0775156850847813,-0.0775156821194,-0.9891895668993896,0,1,1,13,4,10,0,3,4,2.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,-0.5316866190100096,-0.8243261357383276,-0.0702218304123204,-0.1720830947120659,0.0815000798127972,0.0,0.0,0
0.0,0.0,0.5612607986418409,0.1265710943697428,1,-0.1223665226639496,0,0.3293289359646588,0.3477351780417255,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3177666464412845,-1.317766596029801,-0.2646766434684978,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6096554145507902,0.131350418526206,0.0,-0.1185394567888073,0.2578302374521007,0.0,0.0,0
0.0,2.1094362524228214,0.5220356091051548,-0.9617848700191454,1,-2.2576602848935288,1,-7.508716227399796,0.8142704143682299,0,0.0,1.6094379124341005,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,-0.0022030872155024,-0.0022030871312229,-0.6372288611804955,0,1,1,11,3,6,0,4,3,1.584962500721156,0.1428571428571428,1,0,0,0,1,0,0,3.688879454113936,1.591064607026499,1,3,3.553763114472244,1.584962500721156,1.4923225460119287,0.1013972284127669,0.6234256583291611,-3.389156293934774,-2.232705080566653,-2.0714529883186006,0.0,0.0,0
0.0,3.1482085164624825,0.0867742729663104,0.0507273534665358,1,2.668211946445306,0,2.139519653763508,0.6221984229855849,0,0.0,0.0,0,0.1666666666666666,1,0,0,0,0,1,1,1,0,0,0,0,-0.533777364911342,-0.5337773444941488,0.5011131529309688,0,0,1,5,3,5,0,1,3,1.584962500721156,0.25,1,0,0,0,1,0,0,1.9459101490553128,0.7781512503836436,1,5,3.9219280948873614,1.584962500721156,2.6794813746762305,-0.0222388453911182,0.7595773378293971,0.254132699689149,1.803440878372293,0.1996343904009187,0.0,0.0,0
0.0,0.973997297199501,-1.0617352453531863,-0.9617848700191454,1,0.7367034074794654,1,0.8796686491799394,-1.3141491099631073,0,0.0,0.0,0,0.1666666666666666,1,0,0,0,0,1,1,1,0,0,0,0,-0.5803301654849302,-0.5803301432945813,-3.339008114894764,0,1,1,6,3,5,0,1,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.9645531389000296,-1.267633687308692,-1.4898916463901064,1.8963167983939413,1.304140383404478,-2.344449113027573,0.0,-0.0254702194357366,0
0.0,0.0,0.1812068646325551,0.0329902078001787,1,0.0545408686682916,0,0.7291124645461883,-0.0362905767041253,0,0.0,0.0,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,0.0841975562717642,0.0841975530507665,-0.233450047055302,0,1,1,11,3,6,0,4,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0928985803298126,-0.1018824042948273,0.4398472241280667,0.3978963756938449,0.0002514681990341,0.0,0.0,0
0.0,2.91356327318112,0.0233997939417364,-0.9617848700191454,1,1.8146221095617223,1,0.5456375126223001,0.5007117106736705,0,0.0,2.772588722239781,0,0.1111111111111111,1,0,0,0,0,1,1,1,0,0,0,0,-0.2438439310980005,-0.2438439217696922,-1.7664965315244712,0,1,1,8,3,8,0,1,3,1.584962500721156,0.0,1,0,0,0,0,0,0,0.6931471805599453,0.0,1,0,2.1971597234241496,1.5,1.9715270570367065,-0.7056740127864709,-0.3183925487545108,-0.3111736750343675,0.2680849375891768,-2.040317175303031,-0.0003614022406938,-0.0003614022406938,0
0.0,0.0,-0.0717565356779957,0.1635461033303044,1,-0.3213443693797373,0,-0.1203313508200606,-0.2967319754769755,0,0.0,0.0,0,0.1111111111111111,1,0,0,0,0,1,1,1,0,0,0,0,0.3125912059330858,0.3125911939748334,0.8339090985691643,0,1,1,7,2,8,0,1,2,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-0.1275043754057074,0.1022372504870716,-0.0398533099386639,0.0,-0.1117258141451288,0.3242284056870924,0.0,-0.0232828870779976,0
0.0,0.3633641486767754,1.2667077308093906,0.0245819872144694,1,-0.6491992117633839,0,-1.380182355354299,1.139300061558491,0,0.0,0.0,0,0.125,0,0,0,0,0,1,1,0,0,0,0,0,-1.294432100096322,-1.317766596029801,-0.2646766434684978,1,0,1,7,0,7,0,1,0,0.0,0.1428571428571428,1,0,0,0,1,0,0,1.0986122886681098,0.3010299956639812,1,3,3.553763114472244,1.584962500721156,0.2204512519501708,0.7880187568528753,0.4298001737486541,-0.6608367935463306,-0.7477682073390507,0.1197469861831997,-0.0004344048653344,-0.0013032145960034,0
0.0,0.0,-0.281485289436121,0.0938493432834233,0,-0.3213443693797373,0,-0.1203313508200606,-0.518549580887474,0,0.0,0.0,0,0.1,1,0,0,0,0,1,1,1,0,0,0,0,0.1287088430901121,0.1287088381663241,-0.0254340661402121,0,1,1,8,3,9,0,1,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.6814098445719567,0.7228177556179927,0.0,0.0,0.3151392680642688,0.0,0.0,0
0.0,0.8101577236749791,0.8265927672062843,0.008064859958706,1,-0.5658159234849264,0,-1.8298426421184717,0.8076899167864035,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3177666464412845,-1.317766596029801,-0.2646766434684978,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,1.7221309348846985,0.2996422141258295,0.5135219613847051,-0.3291484946547393,-0.0006664152856827,0.0180144607654344,0.0,0.0,0
0.0,0.0,-0.6037850407956965,0.0287064175586502,0,-0.3213443693797373,0,-0.1203313508200606,-0.8811552555805972,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-0.620125480644587,-0.6201254569552005,2.995631511970516,1,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,-0.127812919459038,-0.1563243868416799,0.0,0.0,0.02169187127977,0.0,0.0,0
0.0,0.0,-0.3369743588947373,-0.0124173461594846,0,-0.3213443693797373,0,-0.1203313508200606,-0.5786285487120336,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3177666464412845,-1.317766596029801,-0.2646766434684978,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.403278039760664,0.4098862712722762,0.0,0.0,-0.6113814572349473,0.0,0.0,0
0.0,0.0,0.4947318177836473,0.0936027942865431,1,-0.3213443693797373,0,-0.1203313508200606,0.2808920230621722,0,0.0,0.0,0,0.3636363636363636,1,0,0,0,0,2,1,1,0,0,0,0,0.0841975562717642,0.0841975530507665,-0.233450047055302,0,1,1,11,3,6,0,4,3,1.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.552857218646105,0.2247891878743309,-1.2221087992798618,-0.97916512462475,0.1971619347431998,0.0,-0.0055891942244993,0
0.0,0.0,-0.4838664259342751,0.0763910613669862,0,-0.3213443693797373,0,-0.1203313508200606,-0.7417938772463962,0,0.0,0.0,0,0.0769230769230769,1,0,1,1,0,2,0,1,0,0,0,0,0.0564821368792506,0.056482134718513,-0.3629733784057308,0,1,1,12,4,9,0,1,5,1.9219280948873625,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.4195637828577678,0.4601116398000718,0.0,0.0,0.2975651370913088,0.0,0.0,0
0.0,1.0600976354997518,-0.0207961977016453,-0.9617848700191454,1,1.132028900515514,0,1.6500794164677572,0.0104794277523639,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3177666464412845,-1.317766596029801,-0.2646766434684978,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,-0.3420955915413856,-0.8037455803203047,-1.090338689475978,2.4570669372014406,1.736665252465936,0.0,0.0,0.0,1
0.0,0.0,1.4007640140916644,-0.0885760378798626,1,0.3791471491359703,0,1.4626751109933378,1.1855644795415692,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3177666464412845,-1.317766596029801,-0.2646766434684978,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9865029903576422,0.5417391763829026,0.4211234715137098,0.0,-0.121052067550923,0.0,0.0,0
0.0,1.5526920075603146,0.4998469751036134,-0.9617848700191454,1,-0.4858190412084623,1,-2.709511291227946,0.6584376867785133,0,0.0,0.0,0,1.0,1,0,0,0,0,1,1,1,0,1,0,0,-0.3875784254238735,-0.3875784105970003,0.8220927416778401,0,0,1,6,6,0,0,6,6,2.584962500721156,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,2.4399028028375365,0.0780854629770038,0.4626673280280817,0.1234526800669956,0.5527272260603225,-2.4927501642875045,-0.0050853614239011,-0.0119869233563385,1
0.0,0.0,-0.892719450505152,0.0917129349433151,0,0.6786556306202627,0,2.139519653763508,-1.2606652634770303,0,0.0,0.0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,-1.1490854416885787,-1.14931058006131,0.522574124775126,1,0,1,9,7,12,0,0,5,2.807354922057605,0.0,1,0,0,0,0,0,0,2.995732273553991,1.2787536009528289,1,0,2.807354922057605,1.0,0.0,0.4501824962152926,0.6299264054199576,-1.7066568607868229,-1.7066554548171151,0.2478433367662385,0.0,0.0,0
0.0,1.2101888782569876,1.039382802160402,-0.9617848700191454,1,0.6424415806385134,1,0.3293289359646588,1.1159641395829083,0,0.0,0.0,0,0.125,0,0,0,0,0,1,1,0,0,0,0,0,-1.294432100096322,-1.317766596029801,-0.2646766434684978,1,0,1,7,0,7,0,1,0,0.0,0.1428571428571428,1,0,0,0,1,0,0,1.0986122886681098,0.3010299956639812,1,3,3.553763114472244,1.584962500721156,0.7720363929009231,0.4650030645201832,0.3822501024323168,-0.1823524293951396,-0.1547869200402609,-2.0331422584503795,-0.0013157894736842,-0.0013157894736842,0
